date,appliances_energy,avg_temp_c,avg_humidity
2016-03-19 16:20:00,110,7.03333333333333,68.6666666666667
2016-03-19 16:30:00,120,7.05,68.5
2016-03-19 16:40:00,100,7.06666666666667,68.3333333333333
2016-03-19 16:50:00,110,7.0833333333333295,68.1666666666667
2016-03-19 17:00:00,100,7.1,68.0
2016-03-19 17:10:00,100,7.06666666666667,68.0
2016-03-19 17:20:00,90,7.03333333333333,68.0
2016-03-19 17:30:00,80,7.0,68.0
2016-03-19 17:40:00,80,6.96666666666667,68.0
2016-03-19 17:50:00,90,6.93333333333333,68.0
2016-03-19 18:00:00,110,6.9,68.0
2016-03-19 18:10:00,110,6.85,68.1666666666667
2016-03-19 18:20:00,130,6.8,68.3333333333333
2016-03-19 18:30:00,220,6.75,68.5
2016-03-19 18:40:00,200,6.7,68.6666666666667
2016-03-19 18:50:00,150,6.65,68.8333333333333
2016-03-19 19:00:00,140,6.6,69.0
2016-03-19 19:10:00,120,6.51666666666667,69.8333333333333
2016-03-19 19:20:00,90,6.43333333333333,70.6666666666667
2016-03-19 19:30:00,100,6.35,71.5
2016-03-19 19:40:00,110,6.26666666666667,72.3333333333333
2016-03-19 19:50:00,120,6.18333333333333,73.1666666666667
2016-03-19 20:00:00,140,6.1,74.0
2016-03-19 20:10:00,110,6.06666666666667,74.8333333333333
2016-03-19 20:20:00,100,6.03333333333333,75.6666666666667
2016-03-19 20:30:00,120,6.0,76.5
2016-03-19 20:40:00,100,5.96666666666667,77.3333333333333
2016-03-19 20:50:00,80,5.93333333333333,78.1666666666667
2016-03-19 21:00:00,100,5.9,79.0
2016-03-19 21:10:00,100,5.8333333333333295,79.3333333333333
2016-03-19 21:20:00,100,5.76666666666667,79.6666666666667
2016-03-19 21:30:00,100,5.7,80.0
2016-03-19 21:40:00,90,5.633333333333329,80.3333333333333
2016-03-19 21:50:00,100,5.56666666666667,80.6666666666667
2016-03-19 22:00:00,90,5.5,81.0
2016-03-19 22:10:00,90,5.46666666666667,81.3333333333333
2016-03-19 22:20:00,80,5.43333333333333,81.6666666666667
2016-03-19 22:30:00,40,5.4,82.0
2016-03-19 22:40:00,70,5.36666666666667,82.3333333333333
2016-03-19 22:50:00,60,5.3333333333333295,82.6666666666667
2016-03-19 23:00:00,50,5.3,83.0
2016-03-19 23:10:00,30,5.26666666666667,83.1666666666667
2016-03-19 23:20:00,30,5.23333333333333,83.3333333333333
2016-03-19 23:30:00,40,5.2,83.5
2016-03-19 23:40:00,50,5.16666666666667,83.6666666666667
2016-03-19 23:50:00,60,5.133333333333329,83.8333333333333
2016-03-20 00:00:00,50,5.1,84.0
2016-03-20 00:10:00,60,5.11666666666667,83.6666666666667
2016-03-20 00:20:00,70,5.133333333333329,83.3333333333333
2016-03-20 00:30:00,60,5.15,83.0
2016-03-20 00:40:00,50,5.16666666666667,82.6666666666667
2016-03-20 00:50:00,60,5.18333333333333,82.3333333333333
2016-03-20 01:00:00,50,5.2,82.0
2016-03-20 01:10:00,50,5.21666666666667,81.6666666666667
2016-03-20 01:20:00,60,5.23333333333333,81.3333333333333
2016-03-20 01:30:00,50,5.25,81.0
2016-03-20 01:40:00,60,5.26666666666667,80.6666666666667
2016-03-20 01:50:00,70,5.28333333333333,80.3333333333333
2016-03-20 02:00:00,50,5.3,80.0
2016-03-20 02:10:00,60,5.26666666666667,79.3333333333333
2016-03-20 02:20:00,50,5.23333333333333,78.6666666666667
2016-03-20 02:30:00,50,5.2,78.0
2016-03-20 02:40:00,40,5.16666666666667,77.3333333333333
2016-03-20 02:50:00,40,5.133333333333329,76.6666666666667
2016-03-20 03:00:00,30,5.1,76.0
2016-03-20 03:10:00,40,5.0833333333333295,76.1666666666667
2016-03-20 03:20:00,70,5.06666666666667,76.3333333333333
2016-03-20 03:30:00,60,5.05,76.5
2016-03-20 03:40:00,60,5.03333333333333,76.6666666666667
2016-03-20 03:50:00,50,5.01666666666667,76.8333333333333
2016-03-20 04:00:00,50,5.0,77.0
2016-03-20 04:10:00,60,4.98333333333333,77.0
2016-03-20 04:20:00,50,4.96666666666667,77.0
2016-03-20 04:30:00,60,4.95,77.0
2016-03-20 04:40:00,60,4.93333333333333,77.0
2016-03-20 04:50:00,60,4.91666666666667,77.0
2016-03-20 05:00:00,50,4.9,77.0
2016-03-20 05:10:00,60,4.883333333333329,77.3333333333333
2016-03-20 05:20:00,50,4.86666666666667,77.6666666666667
2016-03-20 05:30:00,50,4.85,78.0
2016-03-20 05:40:00,50,4.8333333333333295,78.3333333333333
2016-03-20 05:50:00,60,4.81666666666667,78.6666666666667
2016-03-20 06:00:00,60,4.8,79.0
2016-03-20 06:10:00,60,4.8,79.0
2016-03-20 06:20:00,50,4.8,79.0
2016-03-20 06:30:00,50,4.8,79.0
2016-03-20 06:40:00,40,4.8,79.0
2016-03-20 06:50:00,40,4.8,79.0
2016-03-20 07:00:00,30,4.8,79.0
2016-03-20 07:10:00,50,4.8333333333333295,79.3333333333333
2016-03-20 07:20:00,60,4.86666666666667,79.6666666666667
2016-03-20 07:30:00,60,4.9,80.0
2016-03-20 07:40:00,60,4.93333333333333,80.3333333333333
2016-03-20 07:50:00,60,4.96666666666667,80.6666666666667
2016-03-20 08:00:00,80,5.0,81.0
2016-03-20 08:10:00,110,5.01666666666667,81.0
2016-03-20 08:20:00,100,5.03333333333333,81.0
2016-03-20 08:30:00,90,5.05,81.0
2016-03-20 08:40:00,100,5.06666666666667,81.0
2016-03-20 08:50:00,100,5.0833333333333295,81.0
2016-03-20 09:00:00,90,5.1,81.0
2016-03-20 09:10:00,100,5.18333333333333,80.5
2016-03-20 09:20:00,90,5.26666666666667,80.0
2016-03-20 09:30:00,140,5.35,79.5
2016-03-20 09:40:00,370,5.43333333333333,79.0
2016-03-20 09:50:00,230,5.51666666666667,78.5
2016-03-20 10:00:00,100,5.6,78.0
2016-03-20 10:10:00,90,5.633333333333329,78.3333333333333
2016-03-20 10:20:00,140,5.66666666666667,78.6666666666667
2016-03-20 10:30:00,150,5.7,79.0
2016-03-20 10:40:00,110,5.73333333333333,79.3333333333333
2016-03-20 10:50:00,130,5.76666666666667,79.6666666666667
2016-03-20 11:00:00,100,5.8,80.0
2016-03-20 11:10:00,130,5.8,80.6666666666667
2016-03-20 11:20:00,490,5.8,81.3333333333333
2016-03-20 11:30:00,410,5.8,82.0
2016-03-20 11:40:00,360,5.8,82.6666666666667
2016-03-20 11:50:00,340,5.8,83.3333333333333
2016-03-20 12:00:00,310,5.8,84.0
2016-03-20 12:10:00,290,5.96666666666667,82.3333333333333
2016-03-20 12:20:00,230,6.133333333333329,80.6666666666667
2016-03-20 12:30:00,150,6.3,79.0
2016-03-20 12:40:00,100,6.46666666666667,77.3333333333333
2016-03-20 12:50:00,110,6.633333333333329,75.6666666666667
2016-03-20 13:00:00,120,6.8,74.0
2016-03-20 13:10:00,120,6.73333333333333,74.3333333333333
2016-03-20 13:20:00,120,6.66666666666667,74.6666666666667
2016-03-20 13:30:00,110,6.6,75.0
2016-03-20 13:40:00,120,6.53333333333333,75.3333333333333
2016-03-20 13:50:00,110,6.46666666666667,75.6666666666667
2016-03-20 14:00:00,110,6.4,76.0
2016-03-20 14:10:00,230,6.5,75.3333333333333
2016-03-20 14:20:00,180,6.6,74.6666666666667
2016-03-20 14:30:00,70,6.7,74.0
2016-03-20 14:40:00,70,6.8,73.3333333333333
2016-03-20 14:50:00,80,6.9,72.6666666666667
2016-03-20 15:00:00,80,7.0,72.0
2016-03-20 15:10:00,100,7.11666666666667,71.5
2016-03-20 15:20:00,80,7.233333333333332,71.0
2016-03-20 15:30:00,90,7.349999999999999,70.5
2016-03-20 15:40:00,80,7.46666666666667,70.0
2016-03-20 15:50:00,100,7.5833333333333295,69.5
2016-03-20 16:00:00,100,7.7,69.0
2016-03-20 16:10:00,80,7.8,69.0
2016-03-20 16:20:00,100,7.9,69.0
2016-03-20 16:30:00,160,8.0,69.0
2016-03-20 16:40:00,460,8.099999999999998,69.0
2016-03-20 16:50:00,120,8.199999999999998,69.0
2016-03-20 17:00:00,70,8.3,69.0
2016-03-20 17:10:00,100,8.199999999999998,69.3333333333333
2016-03-20 17:20:00,100,8.099999999999998,69.6666666666667
2016-03-20 17:30:00,130,8.0,70.0
2016-03-20 17:40:00,110,7.9,70.3333333333333
2016-03-20 17:50:00,110,7.8,70.6666666666667
2016-03-20 18:00:00,220,7.7,71.0
2016-03-20 18:10:00,430,7.5833333333333295,72.3333333333333
2016-03-20 18:20:00,290,7.46666666666667,73.6666666666667
2016-03-20 18:30:00,250,7.349999999999999,75.0
2016-03-20 18:40:00,260,7.233333333333332,76.3333333333333
2016-03-20 18:50:00,250,7.11666666666667,77.6666666666667
2016-03-20 19:00:00,240,7.0,79.0
2016-03-20 19:10:00,190,6.75,80.5
2016-03-20 19:20:00,70,6.5,82.0
2016-03-20 19:30:00,80,6.25,83.5
2016-03-20 19:40:00,90,6.0,85.0
2016-03-20 19:50:00,100,5.75,86.5
2016-03-20 20:00:00,110,5.5,88.0
2016-03-20 20:10:00,130,5.51666666666667,88.3333333333333
2016-03-20 20:20:00,170,5.53333333333333,88.6666666666667
2016-03-20 20:30:00,120,5.55,89.0
2016-03-20 20:40:00,110,5.56666666666667,89.3333333333333
2016-03-20 20:50:00,120,5.5833333333333295,89.6666666666667
2016-03-20 21:00:00,120,5.6,90.0
2016-03-20 21:10:00,110,5.5833333333333295,90.3333333333333
2016-03-20 21:20:00,120,5.56666666666667,90.6666666666667
2016-03-20 21:30:00,130,5.55,91.0
2016-03-20 21:40:00,130,5.53333333333333,91.3333333333333
2016-03-20 21:50:00,130,5.51666666666667,91.6666666666667
2016-03-20 22:00:00,80,5.5,92.0
2016-03-20 22:10:00,80,5.56666666666667,91.6666666666667
2016-03-20 22:20:00,60,5.633333333333329,91.3333333333333
2016-03-20 22:30:00,60,5.7,91.0
2016-03-20 22:40:00,40,5.76666666666667,90.6666666666667
2016-03-20 22:50:00,60,5.8333333333333295,90.3333333333333
2016-03-20 23:00:00,60,5.9,90.0
2016-03-20 23:10:00,50,5.883333333333329,90.1666666666667
2016-03-20 23:20:00,40,5.86666666666667,90.3333333333333
2016-03-20 23:30:00,40,5.85,90.5
2016-03-20 23:40:00,30,5.8333333333333295,90.6666666666667
2016-03-20 23:50:00,60,5.81666666666667,90.8333333333333
2016-03-21 00:00:00,50,5.8,91.0
2016-03-21 00:10:00,50,5.73333333333333,90.6666666666667
2016-03-21 00:20:00,60,5.66666666666667,90.3333333333333
2016-03-21 00:30:00,60,5.6,90.0
2016-03-21 00:40:00,60,5.53333333333333,89.6666666666667
2016-03-21 00:50:00,70,5.46666666666667,89.3333333333333
2016-03-21 01:00:00,50,5.4,89.0
2016-03-21 01:10:00,60,5.16666666666667,89.6666666666667
2016-03-21 01:20:00,50,4.93333333333333,90.3333333333333
2016-03-21 01:30:00,50,4.7,91.0
2016-03-21 01:40:00,50,4.46666666666667,91.6666666666667
2016-03-21 01:50:00,50,4.23333333333333,92.3333333333333
2016-03-21 02:00:00,70,4.0,93.0
2016-03-21 02:10:00,60,4.0833333333333295,93.5
2016-03-21 02:20:00,60,4.16666666666667,94.0
2016-03-21 02:30:00,50,4.25,94.5
2016-03-21 02:40:00,50,4.3333333333333295,95.0
2016-03-21 02:50:00,50,4.41666666666667,95.5
2016-03-21 03:00:00,40,4.5,96.0
2016-03-21 03:10:00,30,4.55,95.8333333333333
2016-03-21 03:20:00,30,4.6,95.6666666666667
2016-03-21 03:30:00,50,4.65,95.5
2016-03-21 03:40:00,50,4.7,95.3333333333333
2016-03-21 03:50:00,70,4.75,95.1666666666667
2016-03-21 04:00:00,50,4.8,95.0
2016-03-21 04:10:00,50,4.76666666666667,95.3333333333333
2016-03-21 04:20:00,60,4.73333333333333,95.6666666666667
2016-03-21 04:30:00,50,4.7,96.0
2016-03-21 04:40:00,50,4.66666666666667,96.3333333333333
2016-03-21 04:50:00,60,4.633333333333329,96.6666666666667
2016-03-21 05:00:00,60,4.6,97.0
2016-03-21 05:10:00,60,4.6,97.0
2016-03-21 05:20:00,60,4.6,97.0
2016-03-21 05:30:00,50,4.6,97.0
2016-03-21 05:40:00,50,4.6,97.0
2016-03-21 05:50:00,50,4.6,97.0
2016-03-21 06:00:00,50,4.6,97.0
2016-03-21 06:10:00,90,4.75,97.0
2016-03-21 06:20:00,60,4.9,97.0
2016-03-21 06:30:00,70,5.05,97.0
2016-03-21 06:40:00,370,5.2,97.0
2016-03-21 06:50:00,70,5.35,97.0
2016-03-21 07:00:00,60,5.5,97.0
2016-03-21 07:10:00,50,5.56666666666667,96.6666666666667
2016-03-21 07:20:00,50,5.633333333333329,96.3333333333333
2016-03-21 07:30:00,70,5.7,96.0
2016-03-21 07:40:00,80,5.76666666666667,95.6666666666667
2016-03-21 07:50:00,70,5.8333333333333295,95.3333333333333
2016-03-21 08:00:00,80,5.9,95.0
2016-03-21 08:10:00,70,6.0,94.5
2016-03-21 08:20:00,60,6.1,94.0
2016-03-21 08:30:00,60,6.2,93.5
2016-03-21 08:40:00,370,6.3,93.0
2016-03-21 08:50:00,380,6.4,92.5
2016-03-21 09:00:00,50,6.5,92.0
2016-03-21 09:10:00,70,6.633333333333329,90.5
2016-03-21 09:20:00,60,6.76666666666667,89.0
2016-03-21 09:30:00,50,6.9,87.5
2016-03-21 09:40:00,60,7.03333333333333,86.0
2016-03-21 09:50:00,50,7.16666666666667,84.5
2016-03-21 10:00:00,60,7.3,83.0
2016-03-21 10:10:00,50,7.483333333333332,81.6666666666667
2016-03-21 10:20:00,40,7.666666666666669,80.3333333333333
2016-03-21 10:30:00,60,7.849999999999999,79.0
2016-03-21 10:40:00,50,8.03333333333333,77.6666666666667
2016-03-21 10:50:00,40,8.21666666666667,76.3333333333333
2016-03-21 11:00:00,70,8.4,75.0
2016-03-21 11:10:00,60,8.38333333333333,73.3333333333333
2016-03-21 11:20:00,60,8.36666666666667,71.6666666666667
2016-03-21 11:30:00,60,8.349999999999998,70.0
2016-03-21 11:40:00,60,8.33333333333333,68.3333333333333
2016-03-21 11:50:00,70,8.31666666666667,66.6666666666667
2016-03-21 12:00:00,70,8.3,65.0
2016-03-21 12:10:00,70,8.46666666666667,64.6666666666667
2016-03-21 12:20:00,60,8.63333333333333,64.3333333333333
2016-03-21 12:30:00,50,8.8,64.0
2016-03-21 12:40:00,60,8.96666666666667,63.66666666666671
2016-03-21 12:50:00,50,9.133333333333328,63.33333333333329
2016-03-21 13:00:00,50,9.3,63.0
2016-03-21 13:10:00,50,9.26666666666667,63.16666666666671
2016-03-21 13:20:00,60,9.233333333333329,63.33333333333329
2016-03-21 13:30:00,60,9.2,63.5
2016-03-21 13:40:00,70,9.16666666666667,63.66666666666671
2016-03-21 13:50:00,40,9.133333333333328,63.83333333333329
2016-03-21 14:00:00,30,9.1,64.0
2016-03-21 14:10:00,30,9.18333333333333,63.66666666666671
2016-03-21 14:20:00,30,9.26666666666667,63.33333333333329
2016-03-21 14:30:00,60,9.35,63.0
2016-03-21 14:40:00,50,9.43333333333333,62.66666666666671
2016-03-21 14:50:00,60,9.51666666666667,62.33333333333329
2016-03-21 15:00:00,60,9.6,62.0
2016-03-21 15:10:00,60,9.58333333333333,62.0
2016-03-21 15:20:00,50,9.56666666666667,62.0
2016-03-21 15:30:00,60,9.55,62.0
2016-03-21 15:40:00,50,9.533333333333328,62.0
2016-03-21 15:50:00,50,9.51666666666667,62.0
2016-03-21 16:00:00,60,9.5,62.0
2016-03-21 16:10:00,50,9.46666666666667,62.33333333333329
2016-03-21 16:20:00,70,9.43333333333333,62.66666666666671
2016-03-21 16:30:00,60,9.4,63.0
2016-03-21 16:40:00,50,9.36666666666667,63.33333333333329
2016-03-21 16:50:00,50,9.33333333333333,63.66666666666671
2016-03-21 17:00:00,50,9.3,64.0
2016-03-21 17:10:00,50,9.21666666666667,65.1666666666667
2016-03-21 17:20:00,50,9.133333333333328,66.3333333333333
2016-03-21 17:30:00,50,9.05,67.5
2016-03-21 17:40:00,40,8.96666666666667,68.6666666666667
2016-03-21 17:50:00,40,8.88333333333333,69.8333333333333
2016-03-21 18:00:00,60,8.8,71.0
2016-03-21 18:10:00,50,8.68333333333333,71.1666666666667
2016-03-21 18:20:00,90,8.56666666666667,71.3333333333333
2016-03-21 18:30:00,90,8.449999999999998,71.5
2016-03-21 18:40:00,560,8.33333333333333,71.6666666666667
2016-03-21 18:50:00,410,8.21666666666667,71.8333333333333
2016-03-21 19:00:00,170,8.099999999999998,72.0
2016-03-21 19:10:00,110,7.916666666666669,73.5
2016-03-21 19:20:00,130,7.733333333333332,75.0
2016-03-21 19:30:00,140,7.55,76.5
2016-03-21 19:40:00,140,7.366666666666669,78.0
2016-03-21 19:50:00,140,7.18333333333333,79.5
2016-03-21 20:00:00,110,7.0,81.0
2016-03-21 20:10:00,140,7.05,79.8333333333333
2016-03-21 20:20:00,140,7.1,78.6666666666667
2016-03-21 20:30:00,140,7.15,77.5
2016-03-21 20:40:00,130,7.2,76.3333333333333
2016-03-21 20:50:00,120,7.25,75.1666666666667
2016-03-21 21:00:00,140,7.3,74.0
2016-03-21 21:10:00,120,7.3,74.1666666666667
2016-03-21 21:20:00,120,7.3,74.3333333333333
2016-03-21 21:30:00,140,7.3,74.5
2016-03-21 21:40:00,100,7.3,74.6666666666667
2016-03-21 21:50:00,70,7.3,74.8333333333333
2016-03-21 22:00:00,60,7.3,75.0
2016-03-21 22:10:00,70,7.18333333333333,76.0
2016-03-21 22:20:00,70,7.06666666666667,77.0
2016-03-21 22:30:00,50,6.95,78.0
2016-03-21 22:40:00,60,6.8333333333333295,79.0
2016-03-21 22:50:00,30,6.71666666666667,80.0
2016-03-21 23:00:00,40,6.6,81.0
2016-03-21 23:10:00,40,6.41666666666667,81.5
2016-03-21 23:20:00,60,6.23333333333333,82.0
2016-03-21 23:30:00,70,6.05,82.5
2016-03-21 23:40:00,70,5.86666666666667,83.0
2016-03-21 23:50:00,70,5.68333333333333,83.5
2016-03-22 00:00:00,60,5.5,84.0
2016-03-22 00:10:00,60,5.48333333333333,84.1666666666667
2016-03-22 00:20:00,60,5.46666666666667,84.3333333333333
2016-03-22 00:30:00,60,5.45,84.5
2016-03-22 00:40:00,50,5.43333333333333,84.6666666666667
2016-03-22 00:50:00,60,5.41666666666667,84.8333333333333
2016-03-22 01:00:00,60,5.4,85.0
2016-03-22 01:10:00,50,5.41666666666667,85.0
2016-03-22 01:20:00,60,5.43333333333333,85.0
2016-03-22 01:30:00,40,5.45,85.0
2016-03-22 01:40:00,50,5.46666666666667,85.0
2016-03-22 01:50:00,50,5.48333333333333,85.0
2016-03-22 02:00:00,40,5.5,85.0
2016-03-22 02:10:00,60,5.5,85.3333333333333
2016-03-22 02:20:00,50,5.5,85.6666666666667
2016-03-22 02:30:00,60,5.5,86.0
2016-03-22 02:40:00,30,5.5,86.3333333333333
2016-03-22 02:50:00,40,5.5,86.6666666666667
2016-03-22 03:00:00,20,5.5,87.0
2016-03-22 03:10:00,30,5.2,88.0
2016-03-22 03:20:00,40,4.9,89.0
2016-03-22 03:30:00,50,4.6,90.0
2016-03-22 03:40:00,60,4.3,91.0
2016-03-22 03:50:00,60,4.0,92.0
2016-03-22 04:00:00,50,3.7,93.0
2016-03-22 04:10:00,50,3.4833333333333294,93.6666666666667
2016-03-22 04:20:00,50,3.2666666666666706,94.3333333333333
2016-03-22 04:30:00,50,3.05,95.0
2016-03-22 04:40:00,40,2.8333333333333295,95.6666666666667
2016-03-22 04:50:00,50,2.61666666666667,96.3333333333333
2016-03-22 05:00:00,60,2.4,97.0
2016-03-22 05:10:00,50,2.2666666666666706,97.1666666666667
2016-03-22 05:20:00,50,2.13333333333333,97.3333333333333
2016-03-22 05:30:00,60,2.0,97.5
2016-03-22 05:40:00,50,1.86666666666667,97.6666666666667
2016-03-22 05:50:00,40,1.73333333333333,97.8333333333333
2016-03-22 06:00:00,60,1.6,98.0
2016-03-22 06:10:00,70,1.41666666666667,97.8333333333333
2016-03-22 06:20:00,60,1.23333333333333,97.6666666666667
2016-03-22 06:30:00,40,1.05,97.5
2016-03-22 06:40:00,90,0.866666666666667,97.3333333333333
2016-03-22 06:50:00,30,0.683333333333333,97.1666666666667
2016-03-22 07:00:00,30,0.5,97.0
2016-03-22 07:10:00,50,0.85,97.0
2016-03-22 07:20:00,50,1.2,97.0
2016-03-22 07:30:00,40,1.55,97.0
2016-03-22 07:40:00,50,1.9,97.0
2016-03-22 07:50:00,60,2.25,97.0
2016-03-22 08:00:00,50,2.6,97.0
2016-03-22 08:10:00,60,3.06666666666667,95.3333333333333
2016-03-22 08:20:00,50,3.53333333333333,93.6666666666667
2016-03-22 08:30:00,50,4.0,92.0
2016-03-22 08:40:00,50,4.46666666666667,90.3333333333333
2016-03-22 08:50:00,50,4.93333333333333,88.6666666666667
2016-03-22 09:00:00,50,5.4,87.0
2016-03-22 09:10:00,40,5.81666666666667,84.1666666666667
2016-03-22 09:20:00,60,6.23333333333333,81.3333333333333
2016-03-22 09:30:00,50,6.65,78.5
2016-03-22 09:40:00,60,7.06666666666667,75.6666666666667
2016-03-22 09:50:00,40,7.483333333333332,72.8333333333333
2016-03-22 10:00:00,50,7.9,70.0
2016-03-22 10:10:00,40,8.18333333333333,68.3333333333333
2016-03-22 10:20:00,30,8.46666666666667,66.6666666666667
2016-03-22 10:30:00,30,8.75,65.0
2016-03-22 10:40:00,30,9.033333333333328,63.33333333333329
2016-03-22 10:50:00,50,9.31666666666667,61.66666666666671
2016-03-22 11:00:00,60,9.6,60.0
2016-03-22 11:10:00,60,9.76666666666667,59.5
2016-03-22 11:20:00,40,9.93333333333333,59.0
2016-03-22 11:30:00,50,10.1,58.5
2016-03-22 11:40:00,50,10.2666666666667,58.0
2016-03-22 11:50:00,50,10.4333333333333,57.5
2016-03-22 12:00:00,50,10.6,57.0
2016-03-22 12:10:00,60,10.8166666666667,56.66666666666671
2016-03-22 12:20:00,60,11.0333333333333,56.33333333333329
2016-03-22 12:30:00,50,11.25,56.0
2016-03-22 12:40:00,50,11.4666666666667,55.66666666666671
2016-03-22 12:50:00,50,11.6833333333333,55.33333333333329
2016-03-22 13:00:00,40,11.9,55.0
2016-03-22 13:10:00,60,11.9166666666667,55.33333333333329
2016-03-22 13:20:00,50,11.9333333333333,55.66666666666671
2016-03-22 13:30:00,50,11.95,56.0
2016-03-22 13:40:00,50,11.9666666666667,56.33333333333329
2016-03-22 13:50:00,70,11.9833333333333,56.66666666666671
2016-03-22 14:00:00,40,12.0,57.0
2016-03-22 14:10:00,50,11.8166666666667,57.66666666666671
2016-03-22 14:20:00,50,11.6333333333333,58.33333333333329
2016-03-22 14:30:00,50,11.45,59.0
2016-03-22 14:40:00,50,11.2666666666667,59.66666666666671
2016-03-22 14:50:00,30,11.0833333333333,60.33333333333329
2016-03-22 15:00:00,40,10.9,61.0
2016-03-22 15:10:00,30,10.9166666666667,60.83333333333329
2016-03-22 15:20:00,40,10.9333333333333,60.66666666666671
2016-03-22 15:30:00,50,10.95,60.5
2016-03-22 15:40:00,60,10.9666666666667,60.33333333333329
2016-03-22 15:50:00,40,10.9833333333333,60.16666666666671
2016-03-22 16:00:00,50,11.0,60.0
2016-03-22 16:10:00,50,11.05,59.33333333333329
2016-03-22 16:20:00,50,11.1,58.66666666666671
2016-03-22 16:30:00,60,11.15,58.0
2016-03-22 16:40:00,50,11.2,57.33333333333329
2016-03-22 16:50:00,60,11.25,56.66666666666671
2016-03-22 17:00:00,50,11.3,56.0
2016-03-22 17:10:00,50,11.1833333333333,56.83333333333329
2016-03-22 17:20:00,40,11.0666666666667,57.66666666666671
2016-03-22 17:30:00,70,10.95,58.5
2016-03-22 17:40:00,80,10.8333333333333,59.33333333333329
2016-03-22 17:50:00,90,10.7166666666667,60.16666666666671
2016-03-22 18:00:00,100,10.6,61.0
2016-03-22 18:10:00,100,10.2666666666667,63.16666666666671
2016-03-22 18:20:00,120,9.93333333333333,65.3333333333333
2016-03-22 18:30:00,110,9.6,67.5
2016-03-22 18:40:00,320,9.26666666666667,69.6666666666667
2016-03-22 18:50:00,620,8.93333333333333,71.8333333333333
2016-03-22 19:00:00,450,8.599999999999998,74.0
2016-03-22 19:10:00,240,8.25,75.5
2016-03-22 19:20:00,100,7.9,77.0
2016-03-22 19:30:00,120,7.55,78.5
2016-03-22 19:40:00,130,7.2,80.0
2016-03-22 19:50:00,140,6.85,81.5
2016-03-22 20:00:00,140,6.5,83.0
2016-03-22 20:10:00,160,6.41666666666667,83.1666666666667
2016-03-22 20:20:00,110,6.3333333333333295,83.3333333333333
2016-03-22 20:30:00,120,6.25,83.5
2016-03-22 20:40:00,130,6.16666666666667,83.6666666666667
2016-03-22 20:50:00,140,6.0833333333333295,83.8333333333333
2016-03-22 21:00:00,130,6.0,84.0
2016-03-22 21:10:00,150,5.8333333333333295,85.0
2016-03-22 21:20:00,140,5.66666666666667,86.0
2016-03-22 21:30:00,130,5.5,87.0
2016-03-22 21:40:00,120,5.3333333333333295,88.0
2016-03-22 21:50:00,110,5.16666666666667,89.0
2016-03-22 22:00:00,80,5.0,90.0
2016-03-22 22:10:00,60,5.133333333333329,90.6666666666667
2016-03-22 22:20:00,40,5.26666666666667,91.3333333333333
2016-03-22 22:30:00,40,5.4,92.0
2016-03-22 22:40:00,50,5.53333333333333,92.6666666666667
2016-03-22 22:50:00,70,5.66666666666667,93.3333333333333
2016-03-22 23:00:00,60,5.8,94.0
2016-03-22 23:10:00,50,5.78333333333333,93.9166666666667
2016-03-22 23:20:00,40,5.76666666666667,93.8333333333333
2016-03-22 23:30:00,60,5.75,93.75
2016-03-22 23:40:00,50,5.73333333333333,93.6666666666667
2016-03-22 23:50:00,60,5.71666666666667,93.5833333333333
2016-03-23 00:00:00,60,5.7,93.5
2016-03-23 00:10:00,60,5.68333333333333,93.4166666666667
2016-03-23 00:20:00,50,5.66666666666667,93.3333333333333
2016-03-23 00:30:00,50,5.65,93.25
2016-03-23 00:40:00,50,5.633333333333329,93.1666666666667
2016-03-23 00:50:00,50,5.61666666666667,93.0833333333333
2016-03-23 01:00:00,50,5.6,93.0
2016-03-23 01:10:00,40,5.56666666666667,93.3333333333333
2016-03-23 01:20:00,60,5.53333333333333,93.6666666666667
2016-03-23 01:30:00,60,5.5,94.0
2016-03-23 01:40:00,50,5.46666666666667,94.3333333333333
2016-03-23 01:50:00,60,5.43333333333333,94.6666666666667
2016-03-23 02:00:00,50,5.4,95.0
2016-03-23 02:10:00,40,5.35,95.0
2016-03-23 02:20:00,30,5.3,95.0
2016-03-23 02:30:00,20,5.25,95.0
2016-03-23 02:40:00,40,5.2,95.0
2016-03-23 02:50:00,40,5.15,95.0
2016-03-23 03:00:00,60,5.1,95.0
2016-03-23 03:10:00,60,5.0833333333333295,95.0
2016-03-23 03:20:00,50,5.06666666666667,95.0
2016-03-23 03:30:00,40,5.05,95.0
2016-03-23 03:40:00,60,5.03333333333333,95.0
2016-03-23 03:50:00,40,5.01666666666667,95.0
2016-03-23 04:00:00,50,5.0,95.0
2016-03-23 04:10:00,50,5.03333333333333,95.0
2016-03-23 04:20:00,50,5.06666666666667,95.0
2016-03-23 04:30:00,60,5.1,95.0
2016-03-23 04:40:00,60,5.133333333333329,95.0
2016-03-23 04:50:00,50,5.16666666666667,95.0
2016-03-23 05:00:00,50,5.2,95.0
2016-03-23 05:10:00,50,5.21666666666667,95.0
2016-03-23 05:20:00,40,5.23333333333333,95.0
2016-03-23 05:30:00,50,5.25,95.0
2016-03-23 05:40:00,50,5.26666666666667,95.0
2016-03-23 05:50:00,60,5.28333333333333,95.0
2016-03-23 06:00:00,60,5.3,95.0
2016-03-23 06:10:00,80,5.3,95.3333333333333
